,rok,plik,kategoria,obiekt,czyWygrany
1987,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,DIRECTING,"Joseph L. Mankiewicz - ""A Letter to Three Wives""",True
1988,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,DOCUMENTARY (Feature),"Crown Film Unit - ""Daybreak in Udi""",True
1989,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,DOCUMENTARY (Short Subject),"Richard de Rochemont, Producer - ""A Chance to Live""",True
1990,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,DOCUMENTARY (Short Subject),"Edward Selzer, Producer - ""So Much for So Little""",True
1991,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,FILM EDITING,"Harry Gerstad - ""Champion""",True
1992,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,MUSIC (Music Score of a Dramatic or Comedy Picture),"Aaron Copland - ""The Heiress""",True
1993,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,MUSIC (Scoring of a Musical Picture),"Roger Edens, Lennie Hayton - ""On the Town""",True
1994,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,MUSIC (Song),"Music and Lyrics by Frank Loesser - ""Neptune's Daughter""",True
1995,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,BEST MOTION PICTURE,"Robert Rossen Productions - ""All the King's Men""",True
1996,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer - ""For Scent-Imental Reasons""",True
1997,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,SHORT SUBJECT (One-reel),"Jack Eaton, Producer - ""Aquatic House-Party""",True
1998,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,SHORT SUBJECT (Two-reel),"Gaston Diehl and Robert Haessens, Producers - ""Van Gogh""",True
1999,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director - ""Twelve O'Clock High""",True
2000,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,SPECIAL EFFECTS,"ARKO Productions - ""Mighty Joe Young""",True
2001,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,WRITING (Motion Picture Story),"Douglas Morrow - ""The Stratton Story""",True
2002,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,WRITING (Screenplay),"Joseph L. Mankiewicz - ""A Letter to Three Wives""",True
2003,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,WRITING (Story and Screenplay),"Robert Pirosh - ""Battleground""",True
2004,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,SPECIAL FOREIGN LANGUAGE FILM AWARD,The Bicycle Thief - voted by the Academy Board of Governors as the most outstanding foreign language film released in the United States during 1949.,True
2005,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,SPECIAL AWARD,Bobby Driscoll,True
2006,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,SPECIAL AWARD,Fred Astaire for his unique artistry and his contributions to the technique of musical pictures.,True
2007,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,SPECIAL AWARD,Cecil B. DeMille,True
2008,1950,../pages/54c6218d-2b6b-4ed9-b517-2882f71b921b.html,SPECIAL AWARD,Jean Hersholt,True
2009,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,ACTOR,"Laurence Olivier - ""Hamlet""",True
2010,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,ACTOR IN A SUPPORTING ROLE,"Walter Huston - ""The Treasure of the Sierra Madre""",True
2011,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,ACTRESS,"Jane Wyman - ""Johnny Belinda""",True
2012,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,ACTRESS IN A SUPPORTING ROLE,"Claire Trevor - ""Key Largo""",True
2013,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,ART DIRECTION (Black-and-White),"Art Direction:  Roger K. Furse;  Set Decoration:  Carmen Dillon - ""Hamlet""",True
2014,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,ART DIRECTION (Color),"Art Direction:  Hein Heckroth;  Set Decoration:  Arthur Lawson - ""The Red Shoes""",True
2015,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,CINEMATOGRAPHY (Black-and-White),"William Daniels - ""The Naked City""",True
2016,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,CINEMATOGRAPHY (Color),"Joseph Valentine, William V. Skall, Winton Hoch - ""Joan of Arc""",True
2017,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,COSTUME DESIGN (Black-and-White),"Roger K. Furse - ""Hamlet""",True
2018,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,COSTUME DESIGN (Color),"Dorothy Jeakins, Karinska - ""Joan of Arc""",True
2019,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,DIRECTING,"John Huston - ""The Treasure of the Sierra Madre""",True
2020,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,DOCUMENTARY (Feature),"Orville O. Dull, Producer - ""The Secret Land""",True
2021,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,DOCUMENTARY (Short Subject),"United States Army - ""Toward Independence""",True
2022,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,FILM EDITING,"Paul Weatherwax - ""The Naked City""",True
2023,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,MUSIC (Music Score of a Dramatic or Comedy Picture),"Brian Easdale - ""The Red Shoes""",True
2024,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,MUSIC (Scoring of a Musical Picture),"Johnny Green, Roger Edens - ""Easter Parade""",True
2025,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,MUSIC (Song),"Music and Lyrics by Jay Livingston and Ray Evans - ""The Paleface""",True
2026,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,BEST MOTION PICTURE,"J. Arthur Rank-Two Cities Films - ""Hamlet""",True
2027,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SHORT SUBJECT (Cartoon),"Fred Quimby, Producer - ""The Little Orphan""",True
2028,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SHORT SUBJECT (One-reel),"Edmund H. Reek, Producer - ""Symphony of a City""",True
2029,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SHORT SUBJECT (Two-reel),"Walt Disney, Producer - ""Seal Island""",True
2030,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SOUND RECORDING,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director - ""The Snake Pit""",True
2031,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SPECIAL EFFECTS,"Special Visual Effects by Paul Eagler, J. McMillan Johnson, Russell Shearman, Clarence Slifer; Special Audible Effects by Charles Freeman, James G. Stewart - ""Portrait of Jennie""",True
2032,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,WRITING (Motion Picture Story),"Richard Schweizer, David Wechsler - ""The Search""",True
2033,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,WRITING (Screenplay),"John Huston - ""The Treasure of the Sierra Madre""",True
2034,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SPECIAL FOREIGN LANGUAGE FILM AWARD,Monsieur Vincent - voted by the Academy Board of Governors as the most outstanding foreign language film released in the United States during 1948.,True
2035,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SPECIAL AWARD,Ivan Jandl,True
2036,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SPECIAL AWARD,Sid Grauman,True
2037,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SPECIAL AWARD,Adolph Zukor,True
2038,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SPECIAL AWARD,Walter Wanger for distinguished service to the industry in adding to its moral stature in the world community by his production of the picture Joan of Arc.,True
2039,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,SPECIAL AWARD,Jean Hersholt - in recognition of his service to the Academy during four terms as president.,True
2040,1949,../pages/6a468f8c-9b7d-418f-bd6d-846b78b3f5a6.html,IRVING G. THALBERG MEMORIAL AWARD,Jerry Wald,True
2041,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,ACTOR,"Ronald Colman - ""A Double Life""",True
2042,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,ACTOR IN A SUPPORTING ROLE,"Edmund Gwenn - ""Miracle on 34th Street""",True
2043,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,ACTRESS,"Loretta Young - ""The Farmer's Daughter""",True
2044,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,ACTRESS IN A SUPPORTING ROLE,"Celeste Holm - ""Gentleman's Agreement""",True
2045,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,ART DIRECTION (Black-and-White),"Art Direction:  John Bryan;  Set Decoration:  Wilfred Shingleton - ""Great Expectations""",True
2046,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,ART DIRECTION (Color),"Art Direction:  Alfred Junge;  Set Decoration:  Alfred Junge - ""Black Narcissus""",True
2047,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,CINEMATOGRAPHY (Black-and-White),"Guy Green - ""Great Expectations""",True
2048,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,CINEMATOGRAPHY (Color),"Jack Cardiff - ""Black Narcissus""",True
2049,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,DIRECTING,"Elia Kazan - ""Gentleman's Agreement""",True
2050,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,DOCUMENTARY (Feature),"Sid Rogell, Executive Producer;  Theron Warth and Richard O. Fleischer, Producers - ""Design for Death""",True
2051,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,DOCUMENTARY (Short Subject),"United Nations Division of Films and Visual Information - ""First Steps""",True
2052,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,FILM EDITING,"Francis Lyon, Robert Parrish - ""Body and Soul""",True
2053,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,MUSIC (Music Score of a Dramatic or Comedy Picture),"Dr. Miklos Rozsa - ""A Double Life""",True
2054,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,MUSIC (Scoring of a Musical Picture),"Alfred Newman - ""Mother Wore Tights""",True
2055,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,MUSIC (Song),"Music by Allie Wrubel; Lyrics by Ray Gilbert - ""Song of the South""",True
2056,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,BEST MOTION PICTURE,"20th Century-Fox - ""Gentleman's Agreement""",True
2057,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,SHORT SUBJECT (Cartoon),"Edward Selzer, Producer - ""Tweetie Pie""",True
2058,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,SHORT SUBJECT (One-reel),"Herbert Moulton, Producer - ""Good-bye Miss Turlock""",True
2059,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,SHORT SUBJECT (Two-reel),"Irving Allen, Producer - ""Climbing the Matterhorn""",True
2060,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,SOUND RECORDING,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director - ""The Bishop's Wife""",True
2061,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,SPECIAL EFFECTS,"Special Visual Effects by A. Arnold Gillespie, Warren Newcombe; Special Audible Effects by Douglas Shearer, Michael Steinore - ""Green Dolphin Street""",True
2062,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,WRITING (Motion Picture Story),"Valentine Davies - ""Miracle on 34th Street""",True
2063,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,WRITING (Original Screenplay),"Sidney Sheldon - ""The Bachelor and the Bobby-Soxer""",True
2064,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,WRITING (Screenplay),"George Seaton - ""Miracle on 34th Street""",True
2065,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,SPECIAL AWARD,James Baskett for his able and heart-warming characterization of Uncle Remus,True
2066,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,SPECIAL AWARD,Bill and Coo,True
2067,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,SPECIAL AWARD,Shoe-Shine - the high quality of this motion picture,True
2068,1948,../pages/169f17bf-14d8-4149-86c5-a0798eb0ef94.html,SPECIAL AWARD,Colonel William N. Selig,True
2069,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,ACTOR,"Fredric March - ""The Best Years of Our Lives""",True
2070,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,ACTOR IN A SUPPORTING ROLE,"Harold Russell - ""The Best Years of Our Lives""",True
2071,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,ACTRESS,"Olivia de Havilland - ""To Each His Own""",True
2072,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,ACTRESS IN A SUPPORTING ROLE,"Anne Baxter - ""The Razor's Edge""",True
2073,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,ART DIRECTION (Black-and-White),"Art Direction:  Lyle Wheeler, William Darling;  Interior Decoration:  Thomas Little, Frank E. Hughes - ""Anna and the King of Siam""",True
2074,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,ART DIRECTION (Color),"Art Direction:  Cedric Gibbons, Paul Groesse;  Interior Decoration:  Edwin B. Willis - ""The Yearling""",True
2075,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,CINEMATOGRAPHY (Black-and-White),"Arthur Miller - ""Anna and the King of Siam""",True
2076,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,CINEMATOGRAPHY (Color),"Charles Rosher, Leonard Smith, Arthur Arling - ""The Yearling""",True
2077,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,DIRECTING,"William Wyler - ""The Best Years of Our Lives""",True
2078,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,DOCUMENTARY (Short Subject),"United States Department of War - ""Seeds of Destiny""",True
2079,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,FILM EDITING,"Daniel Mandell - ""The Best Years of Our Lives""",True
2080,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,MUSIC (Music Score of a Dramatic or Comedy Picture),"Hugo Friedhofer - ""The Best Years of Our Lives""",True
2081,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,MUSIC (Scoring of a Musical Picture),"Morris Stoloff - ""The Jolson Story""",True
2082,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,MUSIC (Song),"Music by Harry Warren; Lyrics by Johnny Mercer - ""The Harvey Girls""",True
2083,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,BEST MOTION PICTURE,"Samuel Goldwyn Productions - ""The Best Years of Our Lives""",True
2084,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,SHORT SUBJECT (Cartoon),"Frederick Quimby, Producer - ""The Cat Concerto""",True
2085,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,SHORT SUBJECT (One-reel),"Gordon Hollingshead, Producer - ""Facing Your Danger""",True
2086,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer - ""A Boy and His Dog""",True
2087,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director - ""The Jolson Story""",True
2088,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,SPECIAL EFFECTS,"Special Visual Effects by Thomas Howard - ""Blithe Spirit""",True
2089,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,WRITING (Original Motion Picture Story),"Clemence Dane - ""Vacation from Marriage""",True
2090,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,WRITING (Original Screenplay),"Muriel Box, Sydney Box - ""The Seventh Veil""",True
2091,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,WRITING (Screenplay),"Robert E. Sherwood - ""The Best Years of Our Lives""",True
2092,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,SPECIAL AWARD,Laurence Olivier for his outstanding achievement as actor,True
2093,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,SPECIAL AWARD,Harold Russell for bringing hope and courage to his fellow veterans through his appearance in The Best Years of Our Lives.,True
2094,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,SPECIAL AWARD,Ernst Lubitsch for his distinguished contributions to the art of the motion picture.,True
2095,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,SPECIAL AWARD,Claude Jarman,True
2096,1947,../pages/519ee188-217a-495f-bc76-700b427f4cfc.html,IRVING G. THALBERG MEMORIAL AWARD,Samuel Goldwyn,True
2097,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,ACTOR,"Ray Milland - ""The Lost Weekend""",True
2098,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,ACTOR IN A SUPPORTING ROLE,"James Dunn - ""A Tree Grows in Brooklyn""",True
2099,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,ACTRESS,"Joan Crawford - ""Mildred Pierce""",True
2100,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,ACTRESS IN A SUPPORTING ROLE,"Anne Revere - ""National Velvet""",True
2101,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,ART DIRECTION (Black-and-White),"Art Direction:  Wiard Ihnen;  Interior Decoration:  A. Roland Fields - ""Blood on the Sun""",True
2102,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,ART DIRECTION (Color),"Art Direction:  Hans Dreier, Ernst Fegte;  Interior Decoration:  Sam Comer - ""Frenchman's Creek""",True
2103,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,CINEMATOGRAPHY (Black-and-White),"Harry Stradling - ""The Picture of Dorian Gray""",True
2104,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,CINEMATOGRAPHY (Color),"Leon Shamroy - ""Leave Her to Heaven""",True
2105,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,DIRECTING,"Billy Wilder - ""The Lost Weekend""",True
2106,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,DOCUMENTARY (Feature),"The Governments of Great Britain and the United States of America - ""The True Glory""",True
2107,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,DOCUMENTARY (Short Subject),"Gordon Hollingshead, Producer - ""Hitler Lives?""",True
2108,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,FILM EDITING,"Robert J. Kern - ""National Velvet""",True
2109,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,MUSIC (Music Score of a Dramatic or Comedy Picture),"Miklos Rozsa - ""Spellbound""",True
2110,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,MUSIC (Scoring of a Musical Picture),"Georgie Stoll - ""Anchors Aweigh""",True
2111,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,MUSIC (Song),"Music by Richard Rodgers; Lyrics by Oscar Hammerstein II - ""State Fair""",True
2112,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,BEST MOTION PICTURE,"Paramount - ""The Lost Weekend""",True
2113,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,SHORT SUBJECT (Cartoon),"Frederick Quimby, Producer - ""Quiet Please!""",True
2114,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,SHORT SUBJECT (One-reel),"Herbert Moulton, Producer;  Jerry Bresler, Executive Producer - ""Stairway to Light""",True
2115,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,SHORT SUBJECT (Two-reel),"Gordon Hollingshead, Producer - ""Star in the Night""",True
2116,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,SOUND RECORDING,"RKO Radio Studio Sound Department, Stephen Dunn, Sound Director - ""The Bells of St. Mary's""",True
2117,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,SPECIAL EFFECTS,"Photographic Effects by John Fulton; Sound Effects by Arthur W. Johns - ""Wonder Man""",True
2118,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,WRITING (Original Motion Picture Story),"Charles G. Booth - ""The House on 92nd Street""",True
2119,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,WRITING (Original Screenplay),"Richard Schweizer - ""Marie-Louise""",True
2120,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,WRITING (Screenplay),"Charles Brackett, Billy Wilder - ""The Lost Weekend""",True
2121,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,SPECIAL AWARD,Walter Wanger for his six years service as President of the Academy of Motion Picture Arts and Sciences.,True
2122,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,SPECIAL AWARD,Peggy Ann Garner,True
2123,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,SPECIAL AWARD,The House I Live In,True
2124,1946,../pages/1a513db4-cec8-4042-bf6b-28d1d11a7389.html,SPECIAL AWARD,Republic Studio,True
2125,1945,../pages/468d5821-7ff6-477f-a535-53718f371950.html,ACTOR,"Bing Crosby - ""Going My Way""",True
2126,1945,../pages/468d5821-7ff6-477f-a535-53718f371950.html,ACTOR IN A SUPPORTING ROLE,"Barry Fitzgerald - ""Going My Way""",True
2127,1945,../pages/468d5821-7ff6-477f-a535-53718f371950.html,ACTRESS,"Ingrid Bergman - ""Gaslight""",True
